source_row_id,line_id,customer_id,product_id,msisdn,activation_date,status,updated_at
SRC-PL-0534,PL0534,C0041,PRE04,700000534,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0535,PL0535,C0042,PRE05,700000535,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0536,PL0536,C0043,PRE01,700000536,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0537,PL0537,C0044,PRE02,700000537,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0538,PL0538,C0045,PRE03,700000538,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0539,PL0539,C0046,PRE04,700000539,2025-11-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0540,PL0540,C0047,PRE05,700000540,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0541,PL0541,C0048,PRE01,700000541,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0542,PL0542,C0049,PRE02,700000542,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0543,PL0543,C0050,PRE03,700000543,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0544,PL0544,C0051,PRE04,700000544,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0545,PL0545,C0052,PRE05,700000545,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0546,PL0546,C0053,PRE01,700000546,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0547,PL0547,C0054,PRE02,700000547,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0548,PL0548,C0055,PRE03,700000548,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0549,PL0549,C0056,PRE04,700000549,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0550,PL0550,C0057,PRE05,700000550,2025-10-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0551,PL0551,C0058,PRE01,700000551,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0552,PL0552,C0059,PRE02,700000552,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0553,PL0553,C0060,PRE03,700000553,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0554,PL0554,C0061,PRE04,700000554,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0555,PL0555,C0062,PRE05,700000555,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0556,PL0556,C0063,PRE01,700000556,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0557,PL0557,C0064,PRE02,700000557,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0558,PL0558,C0065,PRE03,700000558,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0559,PL0559,C0066,PRE04,700000559,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0560,PL0560,C0067,PRE05,700000560,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0561,PL0561,C0068,PRE01,700000561,2025-09-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0562,PL0562,C0069,PRE02,700000562,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0563,PL0563,C0070,PRE03,700000563,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0564,PL0564,C0071,PRE04,700000564,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0565,PL0565,C0072,PRE05,700000565,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0566,PL0566,C0073,PRE01,700000566,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0567,PL0567,C0074,PRE02,700000567,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0568,PL0568,C0075,PRE03,700000568,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0569,PL0569,C0076,PRE04,700000569,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0570,PL0570,C0077,PRE05,700000570,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0571,PL0571,C0078,PRE01,700000571,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0572,PL0572,C0079,PRE02,700000572,2025-08-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0573,PL0573,C0080,PRE03,700000573,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0574,PL0574,C0081,PRE04,700000574,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0575,PL0575,C0082,PRE05,700000575,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0576,PL0576,C0083,PRE01,700000576,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0577,PL0577,C0084,PRE02,700000577,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0578,PL0578,C0085,PRE03,700000578,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0579,PL0579,C0086,PRE04,700000579,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0580,PL0580,C0087,PRE05,700000580,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0581,PL0581,C0088,PRE01,700000581,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0582,PL0582,C0089,PRE02,700000582,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0583,PL0583,C0090,PRE03,700000583,2025-07-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0584,PL0584,C0091,PRE04,700000584,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0585,PL0585,C0092,PRE05,700000585,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0586,PL0586,C0093,PRE01,700000586,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0587,PL0587,C0094,PRE02,700000587,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0588,PL0588,C0095,PRE03,700000588,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0589,PL0589,C0096,PRE04,700000589,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0590,PL0590,C0097,PRE05,700000590,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0591,PL0591,C0098,PRE01,700000591,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0592,PL0592,C0099,PRE02,700000592,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0593,PL0593,C0100,PRE03,700000593,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0594,PL0594,C0101,PRE04,700000594,2025-06-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0595,PL0595,C0102,PRE05,700000595,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0596,PL0596,C0103,PRE01,700000596,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0597,PL0597,C0104,PRE02,700000597,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0598,PL0598,C0105,PRE03,700000598,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0599,PL0599,C0106,PRE04,700000599,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0600,PL0600,C0107,PRE05,700000600,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0601,PL0601,C0108,PRE01,700000601,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0602,PL0602,C0109,PRE02,700000602,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0603,PL0603,C0110,PRE03,700000603,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0604,PL0604,C0111,PRE04,700000604,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0605,PL0605,C0112,PRE05,700000605,2025-05-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0606,PL0606,C0113,PRE01,700000606,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0607,PL0607,C0114,PRE02,700000607,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0608,PL0608,C0115,PRE03,700000608,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0609,PL0609,C0116,PRE04,700000609,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0610,PL0610,C0117,PRE05,700000610,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0611,PL0611,C0118,PRE01,700000611,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0612,PL0612,C0119,PRE02,700000612,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0613,PL0613,C0120,PRE03,700000613,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0614,PL0614,C0121,PRE04,700000614,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0615,PL0615,C0122,PRE05,700000615,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0616,PL0616,C0123,PRE01,700000616,2025-04-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0617,PL0617,C0124,PRE02,700000617,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0618,PL0618,C0125,PRE03,700000618,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0619,PL0619,C0126,PRE04,700000619,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0620,PL0620,C0127,PRE05,700000620,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0621,PL0621,C0128,PRE01,700000621,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0622,PL0622,C0129,PRE02,700000622,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0623,PL0623,C0130,PRE03,700000623,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0624,PL0624,C0131,PRE04,700000624,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0625,PL0625,C0132,PRE05,700000625,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0626,PL0626,C0133,PRE01,700000626,2025-02-01,active,2026-01-04T00:00:00Z
SRC-PL-0627,PL0627,C0134,PRE02,700000627,2025-03-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0628,PL0628,C0135,PRE03,700000628,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0629,PL0629,C0136,PRE04,700000629,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0630,PL0630,C0137,PRE05,700000630,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0631,PL0631,C0138,PRE01,700000631,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0632,PL0632,C0139,PRE02,700000632,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0633,PL0633,C0140,PRE03,700000633,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0634,PL0634,C0141,PRE04,700000634,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0635,PL0635,C0142,PRE05,700000635,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0636,PL0636,C0143,PRE01,700000636,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0637,PL0637,C0144,PRE02,700000637,2025-01-01,active,2026-01-04T00:00:00Z
SRC-PL-0638,PL0638,C0145,PRE03,700000638,2025-02-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0639,PL0639,C0146,PRE04,700000639,2025-03-01,active,2026-01-04T00:00:00Z
SRC-PL-0640,PL0640,C0147,PRE05,700000640,2025-04-01,active,2026-01-04T00:00:00Z
SRC-PL-0641,PL0641,C0148,PRE01,700000641,2025-05-01,active,2026-01-04T00:00:00Z
SRC-PL-0642,PL0642,C0149,PRE02,700000642,2025-06-01,active,2026-01-04T00:00:00Z
SRC-PL-0643,PL0643,C0150,PRE03,700000643,2025-07-01,active,2026-01-04T00:00:00Z
SRC-PL-0644,PL0644,C0151,PRE04,700000644,2025-08-01,active,2026-01-04T00:00:00Z
SRC-PL-0645,PL0645,C0152,PRE05,700000645,2025-09-01,active,2026-01-04T00:00:00Z
SRC-PL-0646,PL0646,C9999,PRE01,700000646,2025-10-01,active,2026-01-04T00:00:00Z
SRC-PL-0647,PL0647,C9999,PRE02,700000647,2025-11-01,active,2026-01-04T00:00:00Z
SRC-PL-0648,PL0648,C9999,PRE03,700000648,2025-12-01,active,2026-01-04T00:00:00Z
SRC-PL-0649,PL0649,C9999,PRE04,700000649,2025-01-01,suspended,2026-01-04T00:00:00Z
SRC-PL-0650,PL0650,C9999,PRE05,700000650,2025-02-01,active,2026-01-04T00:00:00Z
